,발생시간,메세지,경도,위도,고속도로,콘존ID,방향
11404,2018-02-13,경부고속도로 안성휴게소 오산IC 2차로 차량사고 주의운전 -,127.09595042,37.1278328747854,경부고속도로,"['0010CZS470', '0010CZE470', 17.14187512705853, 17.14187512705853]",0
11406,2018-02-13,경부고속도로 기흥IC 수원신갈IC 123차로 차량사고 주의운전 -,127.10397909,37.2463440976898,경부고속도로,"['0010CZS470', '0010CZE470', 9.17533193441593, 9.17533193441593]",0
11408,2018-02-13,경부고속도로 오산IC북측본선 동탄JC남측경부선 23차로 승용차 관련사고 처리 중 주의운전 교통사고 -,127.085629322647,37.1536644491003,경부고속도로,"['0010CZS470', '0010CZE470', 15.511928692093992, 15.511928692093992]",0
11410,2018-02-14,경부고속도로 판교JC 달래내고개 5차로 차량고장 주의운전 -,127.08686791,37.4136170825997,경부고속도로,"['0010CZS490', '0010CZE490', 0.7354444849864334, 0.7354444849864334]",0
11415,2018-02-14,경부고속도로 기흥IC북측본선 수원IC남측본선 2차로 승용차 관련사고 처리 중 주의운전 교통사고 -,127.107033146914,37.2309072401829,경부고속도로,"['0010CZS470', '0010CZE470', 10.219700038683639, 10.219700038683639]",0
11416,2018-02-14,판교로209번길 외곽순환고속도로 하행 경부고속도로 하행 5차로 고장차량 차량고장 -,127.093519,37.4055866,경부고속도로,"['0010CZS490', '0010CZE490', 0.19012710989360815, 0.19012710989360815]",0
11417,2018-02-15,경부고속도로 오산IC 안성JC  5차로 차량고장 주의운전 -,127.1352,37.0643,경부고속도로,"['0010CZS470', '0010CZE470', 21.688027368460844, 21.688027368460844]",0
11426,2018-02-15,경부고속도로 반포IC 서초IC 4차로 지체 주의운전  교통사고 서울청,127.022863693112,37.4916083350821,경부고속도로,"['0010CZS520', '0010CZE520', 0.10837266447622872, 0.10837266447622872]",0
11430,2018-02-16,경부고속도로 안성JC  안성휴게소 1차로 차량사고 주의운전 -,127.1406989,37.0286271522306,경부고속도로,"['0010CZS470', '0010CZE470', 24.15208081367464, 24.15208081367464]",0
11432,2018-02-16,경부고속도로 안성IC  안성JC  5차로 차량고장 주의운전 -,127.15095632,37.0030720148742,경부고속도로,"['0010CZS470', '0010CZE470', 26.054307226535073, 26.054307226535073]",0
11435,2018-02-17,경부고속도로 안성휴게소 오산IC 5차로 차량고장 주의운전 -,127.11224522,37.1149441275092,경부고속도로,"['0010CZS470', '0010CZE470', 18.018976838157123, 18.018976838157123]",0
11439,2018-02-18,경부고속도로 안성휴게소 오산IC 23차로 차량사고 주의운전 -,127.12770032,37.081189224239,경부고속도로,"['0010CZS470', '0010CZE470', 20.441393768678562, 20.441393768678562]",0
11441,2018-02-18,고분로 경부고속도로  경주에서 경부고속도로 언양분기점 진행방향 전체차로 주의운전 교통사고 -,129.105507,35.2785327,경부고속도로,"['0010CZS470', '0010CZE470', 265.35429459510954, 265.35429459510954]",0
11444,2018-02-19,경부고속도로 오산IC 안성JC  5차로 차량고장 주의운전 -,127.13189195,37.0738290039422,경부고속도로,"['0010CZS470', '0010CZE470', 20.997705153346107, 20.997705153346107]",0
11447,2018-02-19,경부고속도로 서울T/G 신갈JC 5차로 차량고장 주의운전 -,127.10340006,37.3363450514825,경부고속도로,"['0010CZS470', '0010CZE470', 3.1377863616914827, 3.1377863616914827]",0
11450,2018-02-19,잠원로 한남IC1 경부고속도로올림픽대 1차로 주의운전 차량고장 -,127.0127173,37.5202212,경부고속도로,"['0010CZS522', '0010CZE522', 0.44388186525668233, 0.44388186525668233]",0
11452,2018-02-19,경부고속도로 안성휴게소 오산IC남측본선 2차로 승용차 관련사고 처리 중 주의운전 교통사고 -,127.126520859246,37.0838161127174,경부고속도로,"['0010CZS470', '0010CZE470', 20.24923343757787, 20.24923343757787]",0
11454,2018-02-19,경부고속도로 안성휴게소 오산IC남측본선 4차로 5차로 통제 중 주의운전 교통사고 -,127.127268514625,37.082124998293,경부고속도로,"['0010CZS470', '0010CZE470', 20.372702824556477, 20.372702824556477]",0
11457,2018-02-19,경부고속도로 신갈분기점 서울톨게이트 2차로 주의운전 고장 차량 -,127.102973,37.2812501,경부고속도로,"['0010CZS470', '0010CZE470', 6.83341016331025, 6.83341016331025]",0
11465,2018-02-21,경부고속도로 수원IC남측본선 기흥휴게소 5차로 주의운전 교통사고,127.103743297595,37.26285860691,경부고속도로,"['0010CZS470', '0010CZE470', 8.0673452885234, 8.0673452885234]",0
11468,2018-02-21,경부고속도로 반포IC 서초IC 2차로 후미정체 고장 차량 서울청,127.024302018974,37.487754180466,경부고속도로,"['0010CZS520', '0010CZE520', 0.19575492325539776, 0.19575492325539776]",0
11469,2018-02-22,신정로 SK주유소앞7 경부고속도로앞2 2차로 주의운전 차량고장 -,127.1034984,37.2832359,경부고속도로,"['0010CZS470', '0010CZE470', 6.700290957498063, 6.700290957498063]",0
11470,2018-02-23,경부고속도로 반포IC 한남IC (잠원IC 위) 4차로 후미 정체 고장 차량 서울청,127.01624722955,37.5094522825504,경부고속도로,"['0010CZS521', '0010CZE521', 0.4171009049710632, 0.4171009049710632]",0
11471,2018-02-23,경부고속도로 양재IC 서초IC 3차로 (승용차 관련사고) 후미 정체 교통사고 서울청,127.038659784014,37.4649700152542,경부고속도로,"['0010CZS510', '0010CZE510', 0.6074021745499643, 0.6074021745499643]",0
11473,2018-02-24,잠원로 한남IC1 경부고속도로올림픽대 1차로 주의운전 차량고장 -,127.0120333,37.5185366,경부고속도로,"['0010CZS522', '0010CZE522', 0.4594121120358812, 0.4594121120358812]",0
11474,2018-02-24,경부고속도로 양재IC 서초IC 4차로 지체 주의운전  교통사고 서울청,127.027672943597,37.479191918157,경부고속도로,"['0010CZS510', '0010CZE510', 0.20512046164098405, 0.20512046164098405]",0
11478,2018-02-26,경부고속도로 기흥IC북측본선 수원IC남측본선 23차로 승용차 관련사고 주의운전 교통사고 -,127.107123043338,37.2313714436479,경부고속도로,"['0010CZS470', '0010CZE470', 10.189022493260605, 10.189022493260605]",0
11479,2018-02-26,경부고속도로 안성IC북측본선 안성JC남측경부선본선 1차로 0km(기흥동탄IC방향) 주의운전 교통사고 -,127.1445893,37.0140275,경부고속도로,"['0010CZS470', '0010CZE470', 25.19421120758453, 25.19421120758453]",0
11480,2018-02-26,경부고속도로 서초IC 반포IC 4차로 정체 교통사고 서울청,127.01943624269,37.5010882832649,경부고속도로,"['0010CZS521', '0010CZE521', 0.24635235370973904, 0.24635235370973904]",0
11487,2018-02-28,경부고속도로 서울T/G 신갈JC 5차로 차량고장 주의운전 -,127.10321053,37.3549037668242,경부고속도로,"['0010CZS470', '0010CZE470', 1.8928013967571686, 1.8928013967571686]",0
11493,2018-02-28,경부고속도로 판교JC 달래내고개 5차로 차량고장 주의운전 -,127.08700332,37.4134908403638,경부고속도로,"['0010CZS490', '0010CZE490', 0.7181857175975076, 0.7181857175975076]",0
11497,2018-02-28,잠원로 한남IC1 경부고속도로올림픽대 1차로 주의운전  -,127.0128958,37.5201688,경부고속도로,"['0010CZS522', '0010CZE522', 0.4258737390139403, 0.4258737390139403]",0
11498,2018-02-28,경부고속도로 안성휴게소 오산IC 2차로 차량사고 주의운전 -,127.08469015,37.1421990522733,경부고속도로,"['0010CZS470', '0010CZE470', 16.287711704757495, 16.287711704757495]",0
11499,2018-02-28,잠원로 경부고속도로올림픽대 올림픽대로램프2 1차로 주의운전 교통사고 -,127.0099086,37.5176256,경부고속도로,"['0010CZS522', '0010CZE522', 0.6766061862812108, 0.6766061862812108]",0
11503,2018-03-01,경부고속도로 죽전휴게소 서울T/G 2차로 차량고장 주의운전 -,127.10346948,37.3544259957985,경부고속도로,"['0010CZS470', '0010CZE470', 1.9251037292551834, 1.9251037292551834]",0
11506,2018-03-02,경부고속도로 서울T/G 신갈JC 5차로 차량고장 주의운전 -,127.10314177,37.3631559738222,경부고속도로,"['0010CZS470', '0010CZE470', 1.3392634200683036, 1.3392634200683036]",0
11507,2018-03-02,경부고속도로 기흥IC북측본선 수원IC남측본선 5차로 견인작업 중 주의운전 고장 차량 -,127.104971874627,37.2274335808564,경부고속도로,"['0010CZS470', '0010CZE470', 10.445412651469532, 10.445412651469532]",0
11511,2018-03-02,경부고속도로 기흥IC북측본선 수원IC남측본선 23차로 승용차 관련사고 처리 중 주의운전 교통사고 -,127.107016258399,37.2307975572946,경부고속도로,"['0010CZS470', '0010CZE470', 10.22697103518762, 10.22697103518762]",0
11513,2018-03-02,경부고속도로 오산IC 안성JC  5차로 차량고장 주의운전 -,127.13264365,37.0728279773783,경부고속도로,"['0010CZS470', '0010CZE470', 21.07710100259085, 21.07710100259085]",0
11515,2018-03-03,경부고속도로 양재IC 서초IC 5차로 (승용차) 후미 정체 고장 차량 서울청,127.035272561829,37.4685597830672,경부고속도로,"['0010CZS510', '0010CZE510', 0.1608686082915265, 0.1608686082915265]",0
11516,2018-03-03,경부고속도로 서초IC 반포IC 4차로 (승용차 관련사고) 후미 정체 교통사고 서울청,127.023462788421,37.4905381142366,경부고속도로,"['0010CZS520', '0010CZE520', 0.015832216988154495, 0.015832216988154495]",0
11518,2018-03-03,경부고속도로 기흥IC 수원신갈IC 2차로 차량사고 주의운전 -,127.1039,37.248,경부고속도로,"['0010CZS470', '0010CZE470', 9.064171424249807, 9.064171424249807]",0
11520,2018-03-04,경부고속도로 동탄JC 오산IC 5차로 차량고장 주의운전 -,127.08836932,37.1596873287279,경부고속도로,"['0010CZS470', '0010CZE470', 15.075431425550628, 15.075431425550628]",0
11524,2018-03-04,경부고속도로 양재IC 서초IC 2차로 (승용차 관련사고) 후미 정체 교통사고 서울청,127.032527846694,37.4714602210349,경부고속도로,"['0010CZS510', '0010CZE510', 0.20161918646104918, 0.20161918646104918]",0
11526,2018-03-04,경부고속도로 오산IC 안성JC  5차로 차량고장 주의운전 -,127.0964,37.1274,경부고속도로,"['0010CZS470', '0010CZE470', 17.168694935616998, 17.168694935616998]",0
11533,2018-03-05,경부고속도로 신갈JC북측경부선본선 죽전휴게소 2차로 처리 중 주의운전 고장 차량 -,127.103726112502,37.3085771493482,경부고속도로,"['0010CZS470', '0010CZE470', 5.000709747570425, 5.000709747570425]",0
11534,2018-03-05,경부고속도로 수원IC북측본선 수원IC서측연결로 1차로 후미 지체 교통사고 (화물차전도),127.10343490537,37.2682413853295,경부고속도로,"['0010CZS470', '0010CZE470', 7.70606023361726, 7.70606023361726]",0
11535,2018-03-05,경부고속도로 서초IC 양재IC 5차로 쥬의운행 교통사고 서울청,127.027932174142,37.4780594573091,경부고속도로,"['0010CZS510', '0010CZE510', 0.28410999733418424, 0.28410999733418424]",0
11536,2018-03-05,경부고속도로 서초IC 양재IC 5차로 차량사고 주의운전 -,127.03165979,37.4721003530755,경부고속도로,"['0010CZS510', '0010CZE510', 0.3057784039707641, 0.3057784039707641]",0
11537,2018-03-05,경부고속도로 안성IC남측본선 북천안IC 1차로 승용차 관련사고 처리 중 주의운전 교통사고 -,127.155198551842,36.9913382432419,경부고속도로,"['0010CZS470', '0010CZE470', 26.924388000942155, 26.924388000942155]",0
11547,2018-03-06,경부고속도로 오산IC 안성JC  5차로 차량고장 주의운전 -,127.13258756,37.072909136441,경부고속도로,"['0010CZS470', '0010CZE470', 21.070739536844624, 21.070739536844624]",0
11553,2018-03-07,경부고속도로 기흥IC 수원신갈IC 2차로 차량사고 주의운전 -,127.10396802,37.2554792636536,경부고속도로,"['0010CZS470', '0010CZE470', 8.562568782230548, 8.562568782230548]",0
11555,2018-03-07,경부고속도로 안성휴게소 오산IC남측본선 2차로 승용차 관련사고 주의운전 교통사고 -,127.127229363963,37.0822831846398,경부고속도로,"['0010CZS470', '0010CZE470', 20.361600103873553, 20.361600103873553]",0
11557,2018-03-07,경부고속도로 안성IC남측본선 북천안IC 12차로 승용차 관련사고 주의운전 교통사고 -,127.155427429963,36.9906758379732,경부고속도로,"['0010CZS470', '0010CZE470', 26.973348561074243, 26.973348561074243]",0
11562,2018-03-08,경부고속도로 오산IC남측본선 안성JC북측경부선본선 1차로 후미 지체 교통사고 -,127.136633668255,37.0470602093419,경부고속도로,"['0010CZS470', '0010CZE470', 22.85574066512127, 22.85574066512127]",0
11563,2018-03-08,경부고속도로 죽전휴게소 서울T/G 5차로 차량사고 주의운전 -,127.10344509,37.3452639194031,경부고속도로,"['0010CZS470', '0010CZE470', 2.5395922204776897, 2.5395922204776897]",0
11565,2018-03-08,경부고속도로 기흥동탄IC 동탄JC 34차로 장애물 주의운전 -,127.09519894,37.18543435524,경부고속도로,"['0010CZS470', '0010CZE470', 13.289089647271805, 13.289089647271805]",0
11567,2018-03-08,경부고속도로 죽전휴게소 서울T/G 1차로 차량사고 주의운전 -,127.10349145,37.3461468875846,경부고속도로,"['0010CZS470', '0010CZE470', 2.480433015372404, 2.480433015372404]",0
11568,2018-03-09,경부고속도로 기흥동탄IC 동탄JC 5차로 차량고장 주의운전 -,127.09522127,37.1852811581446,경부고속도로,"['0010CZS470', '0010CZE470', 13.299179690073757, 13.299179690073757]",0
11571,2018-03-09,경부고속도로 오산IC북측본선 기흥동탄JC남측경부선 2차로 승용차 관련사고 처리 중 주의운전 교통사고 -,127.083378024373,37.1480654353448,경부고속도로,"['0010CZS470', '0010CZE470', 15.916816635375946, 15.916816635375946]",0
11574,2018-03-09,경부고속도로 서초IC 반포IC 4차로 (승용차) 후미 정체 고장 차량 서울청,127.023767957643,37.4897200294965,경부고속도로,"['0010CZS520', '0010CZE520', 0.053400996883479095, 0.053400996883479095]",0
11578,2018-03-10,경부고속도로 기흥IC 수원신갈IC 2차로 차량사고 주의운전 -,127.10586919,37.2287169850118,경부고속도로,"['0010CZS470', '0010CZE470', 10.36183262292004, 10.36183262292004]",0
11583,2018-03-10,경부고속도로 동탄JC 기흥IC 3차로 차량고장 주의운전 -,127.0958,37.2126,경부고속도로,"['0010CZS470', '0010CZE470', 11.466846440691425, 11.466846440691425]",0
11585,2018-03-11,경부고속도로 신갈JC 죽전휴게소 5차로 차량고장 주의운전 -,127.10363536,37.3181818608643,경부고속도로,"['0010CZS470', '0010CZE470', 4.356356808956654, 4.356356808956654]",0
11586,2018-03-11,경부고속도로 동탄JC 오산IC 5차로 차량고장 주의운전 -,127.08429871,37.1508180932675,경부고속도로,"['0010CZS470', '0010CZE470', 15.720168575426419, 15.720168575426419]",0
11588,2018-03-12,경부고속도로 동탄JC 기흥IC 2차로 차량사고 주의운전 -,127.09403528,37.1941990084761,경부고속도로,"['0010CZS470', '0010CZE470', 12.71213799669228, 12.71213799669228]",0
11590,2018-03-12,경부고속도로 양재IC 서초IC 2차로 정체 교통사고 서울청,127.03019340655,37.4740487630187,경부고속도로,"['0010CZS510', '0010CZE510', 0.513685397333404, 0.513685397333404]",0
11591,2018-03-12,경부고속도로 기흥IC 수원신갈IC 23차로 차량사고 주의운전 -,127.10538437,37.2392917709255,경부고속도로,"['0010CZS470', '0010CZE470', 9.651216904594333, 9.651216904594333]",0
11604,2018-03-13,경부고속도로 안성휴게소 오산IC 12차로 차량사고 주의운전 -,127.0847913,37.142063820889,경부고속도로,"['0010CZS470', '0010CZE470', 16.295311072833247, 16.295311072833247]",0
11605,2018-03-13,경부고속도로 서초IC 양재IC 1차로 차량사고 주의운전 -,127.02634117,37.4821325954807,경부고속도로,"['0010CZS510', '0010CZE510', 0.0413228018513012, 0.0413228018513012]",0
11606,2018-03-13,경부고속도로 서울T/G 신갈JC 2차로 장애물 주의운전 -,127.1034,37.3363,경부고속도로,"['0010CZS470', '0010CZE470', 3.1408082252602223, 3.1408082252602223]",0
11611,2018-03-14,경부고속도로 안성휴게소 오산IC남측본선 2차로 승용차 관련사고 주의운전 교통사고 -,127.125665396179,37.0856348864746,경부고속도로,"['0010CZS470', '0010CZE470', 20.115977755237886, 20.115977755237886]",0
11614,2018-03-14,경부고속도로 서초IC 양재IC 34차로 차량사고 주의운전 -,127.03072087,37.4730132988807,경부고속도로,"['0010CZS510', '0010CZE510', 0.4267424304428985, 0.4267424304428985]",0
11615,2018-03-14,경부고속도로 서초IC 양재IC 34차로 (승용차 관련사고) 후미 정체 교통사고 서울청,127.027979306546,37.477949374029,경부고속도로,"['0010CZS510', '0010CZE510', 0.29313880222682986, 0.29313880222682986]",0
11623,2018-03-15,경부고속도로 서울방향 271km 3차로 218.6 Km (회덕JC 방향) 후미지정체예상 화재 차량화재,127.452487301468,36.3618479657732,경부고속도로,"['0010CZS470', '0010CZE470', 78.98893365747027, 78.98893365747027]",0
11625,2018-03-15,경부고속도로 안성JC  안성휴게소 45차로 차량사고 주의운전 -,127.13189251,37.0741533886888,경부고속도로,"['0010CZS470', '0010CZE470', 20.976201471864524, 20.976201471864524]",0
11626,2018-03-15,경부고속도로 안성IC북측본선 안성JC남측경부선본선 45차로 후미 지체 교통사고 -,127.149439478651,37.0071754601489,경부고속도로,"['0010CZS470', '0010CZE470', 25.750101747977016, 25.750101747977016]",0
11627,2018-03-15,경부고속도로 수원IC북측본선 신갈JC남측경부선본선 2차로 후미 지정체 교통사고 -,127.103822312602,37.2834489256338,경부고속도로,"['0010CZS470', '0010CZE470', 6.68630795714961, 6.68630795714961]",0
11628,2018-03-15,경부고속도로 수원신갈IC 신갈JC 2차로 차량사고 주의운전 -,127.10380186,37.2824702224177,경부고속도로,"['0010CZS470', '0010CZE470', 6.751930013644094, 6.751930013644094]",0
11638,2018-03-15,경부고속도로 안성휴게소 오산IC남측본선 4차로 주의운전 교통사고,127.125905837499,37.0851556758742,경부고속도로,"['0010CZS470', '0010CZE470', 20.151270777582695, 20.151270777582695]",0
11639,2018-03-15,경부고속도로 수원신갈IC 기흥휴게소 123차로 차량사고 주의운전 -,127.1037149,37.2573385106468,경부고속도로,"['0010CZS470', '0010CZE470', 8.437592438782431, 8.437592438782431]",0
11640,2018-03-15,경부고속도로 수원신갈IC 기흥휴게소 123차로 차량사고 주의운전 -,127.10375331,37.2550920034516,경부고속도로,"['0010CZS470', '0010CZE470', 8.58831618705369, 8.58831618705369]",0
11644,2018-03-16,경부고속도로 안성휴게소 오산IC 5차로 차량고장 주의운전 -,127.10439675,37.121814756608,경부고속도로,"['0010CZS470', '0010CZE470', 17.528832984718115, 17.528832984718115]",0
11646,2018-03-16,경부고속도로 기흥동탄IC 동탄JC 2차로 차량사고 주의운전 -,127.09575323,37.1826875510136,경부고속도로,"['0010CZS470', '0010CZE470', 13.469078539589923, 13.469078539589923]",0
11649,2018-03-16,경부고속도로 오산IC 안성JC  5차로 차량고장 주의운전 -,127.08366914,37.1451372338074,경부고속도로,"['0010CZS470', '0010CZE470', 16.106982642456945, 16.106982642456945]",0
11651,2018-03-16,경부고속도로 입장휴게소 안성IC  5차로 차량고장 주의운전 -,127.15494934,36.9926680649563,경부고속도로,"['0010CZS470', '0010CZE470', 26.83119109711625, 26.83119109711625]",0
11659,2018-03-17,경부고속도로 오산IC 동탄JC 45차로 차량사고 주의운전 -,127.08835777,37.1594350411553,경부고속도로,"['0010CZS470', '0010CZE470', 15.092388622667137, 15.092388622667137]",0
11669,2018-03-18,경부고속도로 오산IC 안성JC  5차로 차량고장 주의운전 -,127.1081,37.119,경부고속도로,"['0010CZS470', '0010CZE470', 17.72629668030523, 17.72629668030523]",0
11681,2018-03-19,경부고속도로 안성IC  북천안IC 12차로 차량사고 주의운전 -,127.15586217,36.9895976896946,경부고속도로,"['0010CZS470', '0010CZE470', 27.05457217477409, 27.05457217477409]",0
11682,2018-03-20,경부고속도로 신갈JC 죽전휴게소 5차로 차량사고 주의운전 -,127.1035,37.3182,경부고속도로,"['0010CZS470', '0010CZE470', 4.354988449674928, 4.354988449674928]",0
11684,2018-03-20,평택음성고속도로 안성JC서측평택음성선본선 안성JC남측경부선본선 2차로 주의운전  교통사고 -,127.137492105646,37.0348059392241,경부고속도로,"['0010CZS470', '0010CZE470', 23.68288948927753, 23.68288948927753]",0
11690,2018-03-21,경부고속도로 달래내고개 판교JC 1차로 차량고장 주의운전 -,127.06536277,37.4346541923772,경부고속도로,"['0010CZS505', '0010CZE505', 0.24774992992317568, 0.42998706361233663]",0
11692,2018-03-21,경부고속도로 기흥IC북측본선 수원IC남측본선 5차로 주의운전 교통사고,127.104829412164,37.227306219946,경부고속도로,"['0010CZS470', '0010CZE470', 10.453649176347902, 10.453649176347902]",0
11698,2018-03-21,경부고속도로 판교JC 달래내고개 5차로 차량사고 주의운전 -,127.07987916,37.4205720279852,경부고속도로,"['0010CZS505', '0010CZE505', 0.2837468524791518, 0.2837468524791518]",0
11702,2018-03-22,경부고속도로 양재IC 서초IC 2차로 차량고장 주의운전 -,127.02594513,37.4837520316381,경부고속도로,"['0010CZS510', '0010CZE510', 0.15690134608330744, 0.15690134608330744]",0
11708,2018-03-22,경부고속도로 신갈JC 죽전휴게소 5차로 차량사고 주의운전 -,127.1036,37.3002,경부고속도로,"['0010CZS470', '0010CZE470', 5.562464322742376, 5.562464322742376]",0
11711,2018-03-23,경부고속도로 경부고속도로일반국도4 달래네고개 2차로 주의운전  교통사고 -,127.055144124385,37.4470084167883,경부고속도로,"['0010CZS505', '0010CZE505', 0.39714536131130257, 0.39714536131130257]",0
11716,2018-03-23,경부고속도로 동탄JC 오산IC 123차로 차량사고 주의운전 -,127.0921957,37.1676954203028,경부고속도로,"['0010CZS470', '0010CZE470', 14.500268856521371, 14.500268856521371]",0
11718,2018-03-23,경부고속도로 기흥동탄IC 동탄JC 2차로 차량사고 주의운전 -,127.09560477,37.2120638020356,경부고속도로,"['0010CZS470', '0010CZE470', 11.504264124480331, 11.504264124480331]",0
11736,2018-03-24,경부고속도로 반포IC 잠원IC 4차로 정체 고장 차량 서울청,127.017527256462,37.506118352566,경부고속도로,"['0010CZS521', '0010CZE521', 0.15290741232459246, 0.15290741232459246]",0
11741,2018-03-25,경부고속도로 오산IC 안성JC  2차로 차량사고 주의운전 -,127.10054118,37.124305831697,경부고속도로,"['0010CZS470', '0010CZE470', 17.362947385826434, 17.362947385826434]",0
11742,2018-03-25,경부고속도로 양재IC 서초IC 4차로 후미정체 주의운행 교통사고 서울청,127.031381833908,37.4726745847829,경부고속도로,"['0010CZS510', '0010CZE510', 0.3526578479522398, 0.3526578479522398]",0
11743,2018-03-25,경부고속도로 양재IC 서초IC 4차로 차량고장 주의운전 -,127.03620914,37.4674794349805,경부고속도로,"['0010CZS510', '0010CZE510', 0.2872435329847686, 0.2872435329847686]",0
11753,2018-03-26,경부고속도로 서초IC 반포IC 2차로 주의운전 교통사고 -,127.022348923386,37.4934319357535,경부고속도로,"['0010CZS520', '0010CZE520', 0.2420711331789717, 0.2420711331789717]",0
11757,2018-03-26,경부고속도로 안성휴게소 오산IC 5차로 차량고장 주의운전 -,127.08387883,37.1447359866446,경부고속도로,"['0010CZS470', '0010CZE470', 16.130564365213033, 16.130564365213033]",0
11758,2018-03-26,경부고속도로 신갈JC 죽전휴게소 5차로 차량고장 주의운전 -,127.10366763,37.3091638993784,경부고속도로,"['0010CZS470', '0010CZE470', 4.96127682236302, 4.96127682236302]",0
11764,2018-03-26,경부고속도로 동탄JC 기흥IC 345차로 차량사고 주의운전 -,127.09405239,37.1943747001247,경부고속도로,"['0010CZS470', '0010CZE470', 12.700242113875866, 12.700242113875866]",0
11765,2018-03-26,경부고속도로 달래내고개 판교JC 1차로 차량사고 주의운전 -,127.0867605,37.4135270595683,경부고속도로,"['0010CZS490', '0010CZE490', 0.7425285969508647, 0.7425285969508647]",0
11766,2018-03-27,경부고속도로 동탄JC 기흥IC 1차로 차량고장 주의운전 -,127.09402908,37.1937394766115,경부고속도로,"['0010CZS470', '0010CZE470', 12.742914906061067, 12.742914906061067]",0
11767,2018-03-27,경부고속도로 오산IC 안성JC  5차로 차량사고 주의운전 -,127.11982045,37.0981750069691,경부고속도로,"['0010CZS470', '0010CZE470', 19.206682965887953, 19.206682965887953]",0
11768,2018-03-27,경부고속도로 잠원IC 반포IC 12차로 차량사고 주의운전 -,127.01718211,37.5063959335706,경부고속도로,"['0010CZS521', '0010CZE521', 0.18850972419857573, 0.18850972419857573]",0
11770,2018-03-27,경부고속도로 서울T/G 신갈JC 5차로 차량사고 주의운전 -,127.10340954,37.3180514085516,경부고속도로,"['0010CZS470', '0010CZE470', 4.3648832528586805, 4.3648832528586805]",0
11771,2018-03-27,경부고속도로 서울TG 신갈JC북측경부선본선 4차로 후미 지체 교통사고 -,127.103483668863,37.3072032754002,경부고속도로,"['0010CZS470', '0010CZE470', 5.092603381359912, 5.092603381359912]",0
11772,2018-03-27,경부고속도로 서울T/G 신갈JC 1차로 차량사고 주의운전 -,127.10322087,37.3542144714097,경부고속도로,"['0010CZS470', '0010CZE470', 1.9390402331144674, 1.9390402331144674]",0
11775,2018-03-27,경부고속도로 기흥동탄IC 기흥IC남측본선 1차로 주의운전 교통사고,127.099443795599,37.2198028891798,경부고속도로,"['0010CZS470', '0010CZE470', 10.962622279258623, 10.962622279258623]",0
11776,2018-03-27,경부고속도로 한남IC 잠원IC 2차로 차량고장 주의운전 -,127.0151815,37.5125590795604,경부고속도로,"['0010CZS522', '0010CZE522', 0.26509962354346545, 0.26509962354346545]",0
11777,2018-03-27,경부고속도로 오산IC 안성JC  5차로 차량화재 주의운전 -,127.13361285,37.0712498939593,경부고속도로,"['0010CZS470', '0010CZE470', 21.1988737372013, 21.1988737372013]",0
11778,2018-03-27,경부고속도로 신갈JC 죽전휴게소 5차로 차량고장 주의운전 -,127.10362414,37.3146359327202,경부고속도로,"['0010CZS470', '0010CZE470', 4.594185540310277, 4.594185540310277]",0
11779,2018-03-27,경부고속도로 동탄JC 오산IC 갓길 차량사고 주의운전 -,127.08342299,37.1475236977808,경부고속도로,"['0010CZS470', '0010CZE470', 15.95211678815099, 15.95211678815099]",0
11780,2018-03-27,경부고속도로 수원신갈IC 신갈JC 23차로 차량사고 주의운전 -,127.10382405,37.282208901651,경부고속도로,"['0010CZS470', '0010CZE470', 6.769485233825387, 6.769485233825387]",0
11782,2018-03-27,경부고속도로 기흥IC 수원신갈IC 23차로 차량사고 주의운전 -,127.10612875,37.2289960773094,경부고속도로,"['0010CZS470', '0010CZE470', 10.344020952405666, 10.344020952405666]",0
11783,2018-03-27,경부고속도로 한남IC 잠원IC 3차로 (화물차) 후미 지체 고장 차량 서울청,127.016391491103,37.5175396389137,경부고속도로,"['0010CZS522', '0010CZE522', 0.09617458667173558, 0.09617458667173558]",0
11784,2018-03-27,경부고속도로 영천교차로 석우동2815 1차로 0km(방향) 주의운전 차량고장 -,127.0912038,37.2171875,경부고속도로,"['0010CZS470', '0010CZE470', 11.208605295065547, 11.208605295065547]",0
11790,2018-03-28,경부고속도로 양재IC 서초IC 5차로 주의운전 고장 차량 -,127.028208867109,37.4777898117923,경부고속도로,"['0010CZS510', '0010CZE510', 0.3161515235015563, 0.3161515235015563]",0
11792,2018-03-28,경부고속도로 수원신갈IC 기흥휴게소 5차로 차량고장 주의운전 -,127.10408877,37.2441364419871,경부고속도로,"['0010CZS470', '0010CZE470', 9.323547479614623, 9.323547479614623]",0
11794,2018-03-28,경부고속도로 판교JC 달래내고개 2차로 차량사고 주의운전 -,127.07100159,37.4294508878314,경부고속도로,"['0010CZS505', '0010CZE505', 0.3231420760428841, 0.14015434159257534]",0
11795,2018-03-28,경부고속도로 양재IC 서초IC 5차로 (버스 관련사고) 후미 정체 교통사고 서울청,127.036081224302,37.4676562352769,경부고속도로,"['0010CZS510', '0010CZE510', 0.2689554407941529, 0.2689554407941529]",0
11796,2018-03-28,경부고속도로 신갈JC 죽전휴게소 1차로 차량사고 주의운전 -,127.10377065,37.2994931360719,경부고속도로,"['0010CZS470', '0010CZE470', 5.610075500199493, 5.610075500199493]",0
