,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
1793,2740533500,2740207700,2740207800,0,4.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,274,003,1,LTEMP20141210022253000512,chokimcho20150216164146,QTEMP20141209013907000141,QTEMP20141209013907000142,36.6520096496
1796,1870203300,1870074900,1870078100,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000265,chokimcho20150216164146,QTEMP20141209013907000133,QTEMP20141209013907000010,4688.9384453
1797,1870203400,1870078100,1870074900,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000388,chokimcho20150216164146,QTEMP20141209013907000010,QTEMP20141209013907000133,4680.7671027
1811,1870204800,1870078100,1870000600,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000101,chokimcho20150216164146,QTEMP20141209013907000010,,578.594322201
1812,1870204900,1870078100,1870078200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000347,chokimcho20150216164146,QTEMP20141209013907000010,QTEMP20141209013907000132,489.264168714
1813,1870205000,1870078200,1870078100,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000470,chokimcho20150216164146,QTEMP20141209013907000132,QTEMP20141209013907000010,489.889405563
1815,1870205200,1870000600,1870078100,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000103,chokimcho20150216164146,,QTEMP20141209013907000010,802.294134883
1816,1870205300,1870078200,1870000600,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000102,chokimcho20150216164146,QTEMP20141209013907000132,,594.253488834
1817,1870205400,1870078200,1870078400,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000345,chokimcho20150216164146,QTEMP20141209013907000132,QTEMP20141209013907000131,58.1575375834
1818,1870205500,1870078400,1870078200,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000468,chokimcho20150216164146,QTEMP20141209013907000131,QTEMP20141209013907000132,58.110014267
1819,1870205600,1870000600,1870078600,0,1.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000104,chokimcho20150216164146,,QTEMP20141209013907000009,490.983338881
1820,1870205700,1870078400,1870078600,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000346,chokimcho20150216164146,QTEMP20141209013907000131,QTEMP20141209013907000009,428.392093313
1821,1870205800,1870078600,1870078400,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000469,chokimcho20150216164146,QTEMP20141209013907000009,QTEMP20141209013907000131,428.474009137
1824,1870206600,1870078600,1870079200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000348,chokimcho20150216164146,QTEMP20141209013907000009,QTEMP20141209013907000130,469.482796533
1825,1870206800,1870079200,1870078600,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,187,000,1,LTEMP20141210022253000471,chokimcho20150216164146,QTEMP20141209013907000130,QTEMP20141209013907000009,468.427969846
1827,1870207600,1870079200,1870080000,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000344,chokimcho20150216164146,QTEMP20141209013907000130,QTEMP20141209013907000129,584.460117417
1828,1870207700,1870080000,1870079200,0,3.0,101,경부고속도로,1,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,187,003,1,LTEMP20141210022253000467,chokimcho20150216164146,QTEMP20141209013907000129,QTEMP20141209013907000130,584.102710704
1830,1830184000,1870080000,1830070300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,004,1,LTEMP20141210022253000335,chokimcho20150216164146,QTEMP20141209013907000129,QTEMP20141209013907000128,781.856431618
1831,1830184100,1830070300,1870080000,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,004,1,LTEMP20141210022253000458,chokimcho20150216164146,QTEMP20141209013907000128,QTEMP20141209013907000129,781.855948088
1832,1830184800,1830070300,1830071200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000336,chokimcho20150216164146,QTEMP20141209013907000128,QTEMP20141209013907000127,529.655393602
1833,1830184900,1830071200,1830070300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000459,chokimcho20150216164146,QTEMP20141209013907000127,QTEMP20141209013907000128,524.58394102
1834,1830186500,1830071200,1830071300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000330,chokimcho20150216164146,QTEMP20141209013907000127,QTEMP20141209013907000126,71.4923520312
1835,1830186600,1830071300,1830071200,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000453,chokimcho20150216164146,QTEMP20141209013907000126,QTEMP20141209013907000127,70.9130135683
1836,1830187400,1830071300,1830071700,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000329,chokimcho20150216164146,QTEMP20141209013907000126,QTEMP20141209013907000125,175.54181284
1837,1830187500,1830071700,1830071300,0,3.0,101,경부고속도로,1,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000452,chokimcho20150216164146,QTEMP20141209013907000125,QTEMP20141209013907000126,175.541514906
1838,1830189400,1830071700,1830072800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000327,chokimcho20150216164146,QTEMP20141209013907000125,QTEMP20141209013907000176,431.542651864
1839,1830189500,1830072800,1830071700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000450,chokimcho20150216164146,QTEMP20141209013907000176,QTEMP20141209013907000125,431.517322668
1840,1830191300,1830072800,1830073200,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000328,chokimcho20150216164146,QTEMP20141209013907000176,QTEMP20141209013907000175,205.447780243
1841,1830191400,1830073200,1830072800,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000451,chokimcho20150216164146,QTEMP20141209013907000175,QTEMP20141209013907000176,205.115987559
1842,1830191700,1830073300,1830073200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000454,chokimcho20150216164146,QTEMP20141209013907000116,QTEMP20141209013907000175,578.566685667
1843,1830191800,1830073200,1830073300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000331,chokimcho20150216164146,QTEMP20141209013907000175,QTEMP20141209013907000116,584.994504193
1844,1830191900,1830073400,1830073300,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000455,chokimcho20150216164146,QTEMP20141209013907000118,QTEMP20141209013907000116,565.587063524
1845,1830192000,1830073300,1830073400,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000332,chokimcho20150216164146,QTEMP20141209013907000116,QTEMP20141209013907000118,565.930820788
1846,1830192100,1830073500,1830073400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000456,chokimcho20150216164146,QTEMP20141209013907000119,QTEMP20141209013907000118,321.970358329
1847,1830192200,1830073400,1830073500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000333,chokimcho20150216164146,QTEMP20141209013907000118,QTEMP20141209013907000119,319.12235895
1848,1830192300,1830073600,1830073500,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000457,chokimcho20150216164146,QTEMP20141209013907000120,QTEMP20141209013907000119,40.5782592933
1849,1830192400,1830073500,1830073600,0,3.0,101,경부고속도로,0,000,100.0,5,43200.0,0.0,,chokimcho,5,30000,183,003,1,LTEMP20141210022253000334,chokimcho20150216164146,QTEMP20141209013907000119,QTEMP20141209013907000120,40.5783532261
1850,1830192500,1830050100,1830073600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000389,chokimcho20150216164146,,QTEMP20141209013907000120,1475.86462603
1851,1830192600,1830073600,1830050100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,chokimcho,5,30000,183,000,1,LTEMP20141210022253000266,chokimcho20150216164146,QTEMP20141209013907000120,,1470.52674876
1856,3530114900,3530017000,3530045100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011234,htk1005k20150519133917,,GUMI201502010537,245.893558061
1857,3530115000,3530045100,3530017000,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011233,htk1005k20150519133917,GUMI201502010537,,246.803867629
1858,3530115300,3530045100,3530045200,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011232,htk1005k20150519133917,GUMI201502010537,GUMI201502010536,74.3487760787
1859,3530115400,3530045200,3530045100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011231,htk1005k20150519133917,GUMI201502010536,GUMI201502010537,67.9727091241
1860,3530115900,3530045200,3530045600,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011230,htk1005k20150519133917,GUMI201502010536,GUMI201502010535,1061.56313881
1861,3530116000,3530045600,3530045200,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011229,htk1005k20150519133917,GUMI201502010535,GUMI201502010536,1066.56237957
1862,3530116700,3530045600,3550025100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011228,htk1005k20150519133917,GUMI201502010535,GUMI201502010534,2383.41108504
1863,3530116800,3550025100,3530045600,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,353,000,1,GUMI201503011227,htk1005k20150519133917,GUMI201502010534,GUMI201502010535,2384.9440197
1864,3550061700,3550025200,3550029300,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011224,htk1005k20150519133917,GUMI201502010533,GUMI201502010532,1388.85702986
1865,3550061800,3550029300,3550025200,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011223,htk1005k20150519133917,GUMI201502010532,GUMI201502010533,1383.54957594
1866,3550068900,3550029800,3550032600,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011220,htk1005k20150519133917,GUMI201502010531,GUMI201502010530,671.924505615
1867,3550069000,3550032600,3550029800,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011219,htk1005k20150519133917,GUMI201502010530,GUMI201502010531,672.695454134
1868,3550080900,3550034100,3550038300,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011216,htk1005k20150519133917,GUMI201502010529,GUMI201502010528,676.275756787
1869,3550081000,3550038300,3550034100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011215,htk1005k20150519133917,GUMI201502010528,GUMI201502010529,684.351024322
1870,3550090300,3550039100,3550040900,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011212,htk1005k20150519133917,GUMI201502010527,GUMI201502010526,343.502741881
1871,3550090400,3550040900,3550039100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011211,htk1005k20150519133917,GUMI201502010526,GUMI201502010527,343.15196294
1872,3550103500,3550041700,3550051400,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011200,htk1005k20150519133917,GUMI201502010525,GUMI201502010524,1556.42227445
1873,3550103600,3550051400,3550041700,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011199,htk1005k20150519133917,GUMI201502010524,GUMI201502010525,1567.78405735
1874,3550119800,3550053900,3550052000,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011195,htk1005k20150519133917,GUMI201502010518,GUMI201502010523,1013.10020021
1875,3550120000,3550052000,3550054300,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011196,htk1005k20150519133917,GUMI201502010523,GUMI201502010522,1150.42956418
1876,3550122700,3550005100,3550054100,0,2.0,101,경부고속도로,0,106,50.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011210,htk1005k20150519133917,,GUMI201502010520,654.7579461
1877,3550122800,3550054100,3550005100,0,2.0,101,경부고속도로,0,106,50.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011209,htk1005k20150519133917,GUMI201502010520,,643.119252839
1878,3550123400,3550054300,3550053900,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011194,htk1005k20150519133917,GUMI201502010522,GUMI201502010518,137.069137703
1879,3550126100,3550054500,3550056100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011191,htk1005k20150519133917,GUMI201502010521,GUMI201502010517,348.216136603
1880,3550126200,3550055500,3550054900,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011177,htk1005k20150519133917,GUMI201502010513,GUMI201502010510,560.578228251
1881,3550126700,3550056100,3550054500,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011190,htk1005k20150519133917,GUMI201502010517,GUMI201502010521,347.439566115
1882,3550126900,3550054900,3550055500,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011176,htk1005k20150519133917,GUMI201502010510,GUMI201502010513,560.650443738
1883,3550127900,3550054100,3550057500,0,2.0,101,경부고속도로,0,000,50.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011208,htk1005k20150519133917,GUMI201502010520,GUMI201502010519,444.266897509
1884,3550128200,3550056200,3550055700,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011181,htk1005k20150519133917,GUMI201502010511,GUMI201502010514,485.392689671
1885,3550128400,3550057500,3550054100,0,2.0,101,경부고속도로,0,000,50.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011207,htk1005k20150519133917,GUMI201502010519,GUMI201502010520,456.148217477
1886,3550128600,3550055700,3550056200,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011180,htk1005k20150519133917,GUMI201502010514,GUMI201502010511,486.538486921
1887,3550129100,3550056100,3550056600,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011189,htk1005k20150519133917,GUMI201502010517,GUMI201502010516,385.704077504
1888,3550129200,3550056500,3550056300,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011185,htk1005k20150519133917,GUMI201502010515,GUMI201502010512,421.254488391
1889,3550129700,3550056600,3550056100,0,4.0,101,경부고속도로,0,000,100.0,0,0.0,0.0,,htk1005k,5,47190,355,000,1,GUMI201503011188,htk1005k20150519133917,GUMI201502010516,GUMI201502010517,387.566743725
