,콘존ID,방향,grs80x,grs80y,노선번호,노선명
5609,0550CZS250,S,177914.346093,546392.184769,1000,서울외곽순환선
5610,0550CZS250,S,177553.582546,544021.838555,1000,서울외곽순환선
5611,0550CZS250,S,177866.223400,542261.206663,1000,서울외곽순환선
5612,0550CZS250,S,178442.915040,540546.574059,1000,서울외곽순환선
5613,0550CZS250,S,178704.735146,540404.658001,1000,서울외곽순환선
5614,0550CZS250,S,179449.591743,540114.579456,1000,서울외곽순환선
5615,0550CZS250,S,181898.388853,539694.238627,1000,서울외곽순환선
5616,0550CZS260,S,183182.536334,538333.047712,1000,서울외곽순환선
5617,0550CZS265,S,183903.937402,537375.346487,1000,서울외곽순환선
5618,0550CZS265,S,184651.495051,536205.223812,1000,서울외곽순환선
5619,0550CZS265,S,184919.196247,535346.742919,1000,서울외곽순환선
5620,0550CZS265,S,185236.082610,534509.149130,1000,서울외곽순환선
5621,0550CZS270,S,185820.795432,533826.429031,1000,서울외곽순환선
5622,0550CZS270,S,186349.088198,533226.591250,1000,서울외곽순환선
5623,0550CZS270,S,187149.528567,532099.148305,1000,서울외곽순환선
5624,0550CZS270,S,187277.701290,531008.776036,1000,서울외곽순환선
5625,0550CZS270,S,187677.541898,530327.809248,1000,서울외곽순환선
5626,0550CZS270,S,189165.723685,529969.783657,1000,서울외곽순환선
5627,0550CZS280,S,189852.999187,530086.299459,1000,서울외곽순환선
5628,0550CZS280,S,191134.803905,530296.592684,1000,서울외곽순환선
5629,0550CZS280,S,191627.581524,530378.854076,1000,서울외곽순환선
5630,0550CZS280,S,192712.259660,530556.364943,1000,서울외곽순환선
5631,0550CZS280,S,193402.367891,530670.229737,1000,서울외곽순환선
5632,0550CZS280,S,191331.829385,530330.014155,1000,서울외곽순환선
5633,0550CZS280,S,193993.856673,530767.971490,1000,서울외곽순환선
5634,0550CZS280,S,195667.623102,530931.985409,1000,서울외곽순환선
5635,0550CZS280,S,198105.382052,531156.370693,1000,서울외곽순환선
5636,0550CZS280,S,199012.039977,531575.266428,1000,서울외곽순환선
5637,0550CZS280,S,200418.794856,532083.875766,1000,서울외곽순환선
5638,0550CZS290,S,201111.958349,532480.221384,1000,서울외곽순환선
5639,0550CZS290,S,202588.269381,532645.458042,1000,서울외곽순환선
5640,0550CZS290,S,204352.898782,532974.848833,1000,서울외곽순환선
5641,0550CZS300,S,205143.755457,532944.170392,1000,서울외곽순환선
5642,0550CZS305,S,205937.391017,532857.356952,1000,서울외곽순환선
5643,0550CZS305,S,207646.488820,533687.858778,1000,서울외곽순환선
5644,0550CZS305,S,208472.300625,534085.810181,1000,서울외곽순환선
5645,0550CZS305,S,209945.431865,534279.465370,1000,서울외곽순환선
5646,0550CZS310,S,210592.289600,534856.879468,1000,서울외곽순환선
5647,0550CZS310,S,210920.070078,535780.911437,1000,서울외곽순환선
5648,0550CZS310,S,210926.584608,536581.115712,1000,서울외곽순환선
5649,0550CZS310,S,210847.140445,537776.066116,1000,서울외곽순환선
5650,0550CZS310,S,211125.274149,538733.787398,1000,서울외곽순환선
5651,0550CZS320,S,211132.527207,539431.928790,1000,서울외곽순환선
5652,0550CZS320,S,211094.897010,540229.669948,1000,서울외곽순환선
5653,0550CZS320,S,211074.430456,541226.206073,1000,서울외곽순환선
5654,0550CZS320,S,211239.428245,541584.009653,1000,서울외곽순환선
5655,0550CZS320,S,211953.400150,542391.573187,1000,서울외곽순환선
5656,0550CZS320,S,212069.882798,543183.086276,1000,서울외곽순환선
5657,0550CZS320,S,212406.497554,544123.818122,1000,서울외곽순환선
5658,0550CZS320,S,212661.293037,544776.015875,1000,서울외곽순환선
5659,0550CZS320,S,212967.012581,545405.004241,1000,서울외곽순환선
5660,0550CZS320,S,213921.202918,546014.978986,1000,서울외곽순환선
5661,0550CZS320,S,215001.450915,546213.710918,1000,서울외곽순환선
5662,0550CZS320,S,215490.485697,546317.896620,1000,서울외곽순환선
5663,0550CZS330,S,215490.485697,546317.896620,1000,서울외곽순환선
5664,0550CZS330,S,216452.362797,546587.572271,1000,서울외곽순환선
5665,0550CZS330,S,216916.175576,546956.642129,1000,서울외곽순환선
5666,0550CZS330,S,216686.976527,548327.053014,1000,서울외곽순환선
5667,0550CZS330,S,216265.223091,548875.739508,1000,서울외곽순환선
5668,0550CZS330,S,216120.322190,549248.640728,1000,서울외곽순환선
5669,0550CZS340,S,215595.424758,550653.474386,1000,서울외곽순환선
5670,0550CZS340,S,215404.213837,551327.032300,1000,서울외곽순환선
5671,0550CZS340,S,215132.561690,551857.758462,1000,서울외곽순환선
5672,0550CZS340,S,214570.460195,552683.112392,1000,서울외곽순환선
5673,0550CZS340,S,213915.707521,553688.699335,1000,서울외곽순환선
5674,0550CZS340,S,213773.968703,555362.978656,1000,서울외곽순환선
5675,0550CZS340,S,213474.170440,555878.296759,1000,서울외곽순환선
5676,0550CZS340,S,212989.927233,556384.025832,1000,서울외곽순환선
5677,0552CZE050,E,212543.086341,557146.658006,1000,서울외곽순환선
5678,0552CZE050,E,212385.938034,557931.300613,1000,서울외곽순환선
5679,0552CZE050,E,212185.289409,558806.205463,1000,서울외곽순환선
5680,0552CZE050,E,211747.292288,560008.036148,1000,서울외곽순환선
5681,0552CZE050,E,211329.284829,560680.947596,1000,서울외곽순환선
5682,0552CZE050,E,210149.965428,562529.757227,1000,서울외곽순환선
5683,0552CZE060,E,209645.787535,563267.076115,1000,서울외곽순환선
5684,0552CZE060,E,208828.256366,563633.587153,1000,서울외곽순환선
5685,0552CZE060,E,207886.361763,563973.305486,1000,서울외곽순환선
5686,0552CZE060,E,207886.361763,563973.305486,1000,서울외곽순환선
5687,0552CZE060,E,206956.852703,564562.451455,1000,서울외곽순환선
5688,0552CZE060,E,206540.524196,564840.695963,1000,서울외곽순환선
5689,0552CZE060,E,206040.929970,565174.589352,1000,서울외곽순환선
5690,0552CZE060,E,205707.867188,565397.184977,1000,서울외곽순환선
5691,0552CZE060,E,205208.272968,565731.078364,1000,서울외곽순환선
5692,0552CZE060,E,204449.819055,566214.393991,1000,서울외곽순환선
5693,0552CZE060,E,203770.704511,567181.768376,1000,서울외곽순환선
5694,0552CZE060,E,203400.436241,567883.716893,1000,서울외곽순환선
5695,0552CZE060,E,202589.330262,568454.495118,1000,서울외곽순환선
5696,0552CZE060,E,202114.567607,568613.560458,1000,서울외곽순환선
5697,0552CZE060,E,201829.065050,568707.145127,1000,서울외곽순환선
5698,0552CZE060,E,200877.389869,569019.094025,1000,서울외곽순환선
5699,0552CZE060,E,200877.389869,569019.094025,1000,서울외곽순환선
5700,0552CZE060,E,200401.307697,569174.300378,1000,서울외곽순환선
5701,0552CZE060,E,200009.366454,569254.134631,1000,서울외곽순환선
5702,0552CZE060,E,199509.801596,569248.595149,1000,서울외곽순환선
5703,0552CZE060,E,198347.136835,568709.160161,1000,서울외곽순환선
5704,0552CZE060,E,197543.001984,567960.631966,1000,서울외곽순환선
5705,0552CZE070,E,196634.937988,567175.194301,1000,서울외곽순환선
5706,0552CZE070,E,196213.339875,566905.206821,1000,서울외곽순환선
5707,0552CZE070,E,195957.085150,566748.352377,1000,서울외곽순환선
5708,0552CZE070,E,195532.144480,566483.512103,1000,서울외곽순환선
5709,0552CZE070,E,194616.117931,565710.400231,1000,서울외곽순환선
5710,0552CZE070,E,194218.301835,565260.101058,1000,서울외곽순환선
5711,0552CZE070,E,193406.077864,564699.732399,1000,서울외곽순환선
5712,0552CZE070,E,191743.854480,563791.787713,1000,서울외곽순환선
5713,0552CZE070,E,190953.347103,563733.424322,1000,서울외곽순환선
5714,0552CZE080,E,189855.942904,563828.647089,1000,서울외곽순환선
5715,0552CZE080,E,188520.966042,563685.662830,1000,서울외곽순환선
5716,0552CZE080,E,187951.802943,563130.846806,1000,서울외곽순환선
5717,0552CZE080,E,187165.982103,563124.326983,1000,서울외곽순환선
5718,0552CZE080,E,186276.014238,563266.662433,1000,서울외곽순환선
5719,0552CZE080,E,185678.040849,563240.845411,1000,서울외곽순환선
5720,0552CZE090,E,184486.442631,562544.105178,1000,서울외곽순환선
5721,0552CZE090,E,183904.620565,561856.388301,1000,서울외곽순환선
5722,0552CZE090,E,183288.095813,561067.156924,1000,서울외곽순환선
5723,0552CZE090,E,182786.465681,560104.517958,1000,서울외곽순환선
5724,0552CZE090,E,182722.527074,559011.795818,1000,서울외곽순환선
5725,0552CZE090,E,182327.586654,557717.488846,1000,서울외곽순환선
5726,0552CZE090,E,180798.971575,555754.687497,1000,서울외곽순환선
5727,0552CZE090,E,180130.864169,555315.957271,1000,서울외곽순환선
5728,0552CZE090,E,179015.152889,554327.533097,1000,서울외곽순환선
5729,0552CZE090,E,178526.765937,553697.542867,1000,서울외곽순환선
5730,0552CZE090,E,178143.099185,551548.773142,1000,서울외곽순환선
5731,0552CZE090,E,178100.890751,551053.361415,1000,서울외곽순환선
5732,0552CZE090,E,177744.459502,549638.839156,1000,서울외곽순환선
5733,0552CZE090,E,177965.652320,548664.504529,1000,서울외곽순환선
5734,0552CZE090,E,177928.846497,546491.044476,1000,서울외곽순환선
5735,0552CZE090,E,177553.582546,544021.838555,1000,서울외곽순환선
5736,0552CZE090,E,177866.223400,542261.206663,1000,서울외곽순환선
5737,0552CZE090,E,178442.915040,540546.574059,1000,서울외곽순환선
5738,0552CZE090,E,178704.735146,540404.658001,1000,서울외곽순환선
5739,0552CZE090,E,179449.591743,540114.579456,1000,서울외곽순환선
5740,0552CZE090,E,181898.388853,539694.238627,1000,서울외곽순환선
5741,0552CZE090,E,183182.536334,538333.047712,1000,서울외곽순환선
5742,0552CZE090,E,183903.937402,537375.346487,1000,서울외곽순환선
5743,0552CZE090,E,184651.495051,536205.223812,1000,서울외곽순환선
5744,0552CZE090,E,184919.196247,535346.742919,1000,서울외곽순환선
5745,0552CZE090,E,185236.082610,534509.149130,1000,서울외곽순환선
5746,0552CZE100,E,185820.795432,533826.429031,1000,서울외곽순환선
5747,0552CZE100,E,186349.088198,533226.591250,1000,서울외곽순환선
5748,0552CZE100,E,187149.528567,532099.148305,1000,서울외곽순환선
5749,0552CZE100,E,187277.701290,531008.776036,1000,서울외곽순환선
5750,0552CZE100,E,187677.541898,530327.809248,1000,서울외곽순환선
5751,0552CZE100,E,189165.723685,529969.783657,1000,서울외곽순환선
5752,0552CZE100,E,189852.999187,530086.299459,1000,서울외곽순환선
5753,0552CZE100,E,191134.803905,530296.592684,1000,서울외곽순환선
5754,0552CZE100,E,191627.581524,530378.854076,1000,서울외곽순환선
5755,0552CZE100,E,192712.259660,530556.364943,1000,서울외곽순환선
5756,0552CZE100,E,193402.367891,530670.229737,1000,서울외곽순환선
5757,0552CZE100,E,191331.829385,530330.014155,1000,서울외곽순환선
5758,0552CZE100,E,193993.856673,530767.971490,1000,서울외곽순환선
5759,0552CZE100,E,195667.623102,530931.985409,1000,서울외곽순환선
5760,0552CZE100,E,198105.382052,531156.370693,1000,서울외곽순환선
5761,0552CZE100,E,199012.039977,531575.266428,1000,서울외곽순환선
5762,0552CZE100,E,200418.794856,532083.875766,1000,서울외곽순환선
5763,0552CZE100,E,201111.958349,532480.221384,1000,서울외곽순환선
5764,0552CZE100,E,202588.269381,532645.458042,1000,서울외곽순환선
5765,0552CZE100,E,204352.898782,532974.848833,1000,서울외곽순환선
5766,0552CZE100,E,205143.755457,532944.170392,1000,서울외곽순환선
5767,0552CZE100,E,205937.391017,532857.356952,1000,서울외곽순환선
5768,0552CZE100,E,207646.488820,533687.858778,1000,서울외곽순환선
5769,0552CZE100,E,335191.407949,298021.811204,1020,남해1지선
5770,0552CZE100,E,336145.729740,297311.728177,1020,남해1지선
5771,0552CZE100,E,337038.236781,297416.798925,1020,남해1지선
5772,0552CZE100,E,337803.300754,296969.191062,1020,남해1지선
5773,0552CZE110,E,338882.509456,295461.226336,1020,남해1지선
5774,0552CZE110,E,339863.716938,294975.809151,1020,남해1지선
5775,0552CZE110,E,340506.157605,294704.549741,1020,남해1지선
5776,0552CZE120,E,341335.687185,294359.122952,1020,남해1지선
5777,0552CZE120,E,342111.975368,294266.885523,1020,남해1지선
5778,0552CZS050,S,342940.191718,294961.892554,1020,남해1지선
5779,0552CZS050,S,344931.726798,296141.152210,1020,남해1지선
5780,0552CZS050,S,346349.902628,297228.462349,1020,남해1지선
5781,0552CZS050,S,347136.249749,297974.483103,1020,남해1지선
5782,0552CZS050,S,348098.681130,298215.676350,1020,남해1지선
5783,0552CZS050,S,349358.806325,298809.328595,1020,남해1지선
5784,0552CZS060,S,335191.407949,298021.811204,1020,남해1지선
5785,0552CZS060,S,336145.729740,297311.728177,1020,남해1지선
5786,0552CZS060,S,337038.236781,297416.798925,1020,남해1지선
5787,0552CZS060,S,337803.300754,296969.191062,1020,남해1지선
5788,0552CZS060,S,338882.509456,295461.226336,1020,남해1지선
5789,0552CZS060,S,339863.716938,294975.809151,1020,남해1지선
5790,0552CZS060,S,340506.157605,294704.549741,1020,남해1지선
5791,0552CZS060,S,341335.687185,294359.122952,1020,남해1지선
5792,0552CZS060,S,342111.975368,294266.885523,1020,남해1지선
5793,0552CZS060,S,342940.191718,294961.892554,1020,남해1지선
5794,0552CZS060,S,344931.726798,296141.152210,1020,남해1지선
5795,0552CZS060,S,346349.902628,297228.462349,1020,남해1지선
5796,0552CZS060,S,347136.249749,297974.483103,1020,남해1지선
5797,0552CZS060,S,348098.681130,298215.676350,1020,남해1지선
5798,0552CZS060,S,349358.806325,298809.328595,1020,남해1지선
5799,0552CZS060,S,363692.763787,291418.636021,1040,남해2지선
5800,0552CZS060,S,364762.611229,290579.527706,1040,남해2지선
5801,0552CZS060,S,365404.063562,289950.370732,1040,남해2지선
5802,0552CZS060,S,365808.448060,289283.930471,1040,남해2지선
5803,0552CZS060,S,366020.796124,288427.270797,1040,남해2지선
5804,0552CZS060,S,367017.047250,288137.127665,1040,남해2지선
5805,0552CZS060,S,367867.579998,288310.281161,1040,남해2지선
5806,0552CZS070,S,368759.945113,288419.025882,1040,남해2지선
5807,0552CZS070,S,369895.700800,288240.143675,1040,남해2지선
5808,0552CZS070,S,371438.009731,287316.133624,1040,남해2지선
5809,0552CZS070,S,372463.245342,287076.646359,1040,남해2지선
5810,0552CZS070,S,373749.115271,286909.463481,1040,남해2지선
5811,0552CZS070,S,374731.955330,286723.160422,1040,남해2지선
5812,0552CZS070,S,375912.044488,286502.893045,1040,남해2지선
5813,0552CZS070,S,377092.117720,286282.627442,1040,남해2지선
5814,0552CZS070,S,378862.519203,285953.812488,1040,남해2지선
5815,0552CZS080,S,363692.763787,291418.636021,1040,남해2지선
5816,0552CZS080,S,364762.611229,290579.527706,1040,남해2지선
5817,0552CZS080,S,365404.063562,289950.370732,1040,남해2지선
5818,0552CZS080,S,365808.448060,289283.930471,1040,남해2지선
5819,0552CZS080,S,366020.796124,288427.270797,1040,남해2지선
5820,0552CZS080,S,367017.047250,288137.127665,1040,남해2지선
5821,0552CZS090,S,367867.579998,288310.281161,1040,남해2지선
5822,0552CZS090,S,368759.945113,288419.025882,1040,남해2지선
5823,0552CZS090,S,369895.700800,288240.143675,1040,남해2지선
5824,0552CZS090,S,371438.009731,287316.133624,1040,남해2지선
5825,0552CZS090,S,372463.245342,287076.646359,1040,남해2지선
5826,0552CZS090,S,373749.115271,286909.463481,1040,남해2지선
5827,0552CZS090,S,374731.955330,286723.160422,1040,남해2지선
5828,0552CZS090,S,375912.044488,286502.893045,1040,남해2지선
5829,0552CZS090,S,377092.117720,286282.627442,1040,남해2지선
5830,0552CZS090,S,378862.519203,285953.812488,1040,남해2지선
5831,0552CZS090,S,167532.415938,538554.389066,1100,제2경인선
5832,0552CZS090,S,169337.614349,537540.348761,1100,제2경인선
5833,0552CZS090,S,170417.925291,537688.306424,1100,제2경인선
5834,0552CZS090,S,171294.868689,537484.283603,1100,제2경인선
5835,0552CZS090,S,172434.040852,537133.932752,1100,제2경인선
5836,0552CZS090,S,173334.102742,537159.270003,1100,제2경인선
5837,0552CZS090,S,174334.111933,537189.848202,1100,제2경인선
5838,0552CZS090,S,175433.568399,537183.495193,1100,제2경인선
5839,0552CZS090,S,176330.991092,537110.318039,1100,제2경인선
5840,0552CZS090,S,177930.025762,537041.921694,1100,제2경인선
5841,0552CZS090,S,179926.840577,536918.097749,1100,제2경인선
5842,0552CZS090,S,180817.220221,536790.686058,1100,제2경인선
5843,0552CZS090,S,182197.497862,536626.108974,1100,제2경인선
5844,0552CZS090,S,183405.398090,537311.390071,1100,제2경인선
5845,0552CZS090,S,184860.563166,537872.981645,1100,제2경인선
5846,0552CZS090,S,185860.804360,537894.922718,1100,제2경인선
5847,0552CZS100,S,186755.561335,537821.830996,1100,제2경인선
5848,0552CZS100,S,187590.165098,537492.485920,1100,제2경인선
5849,0552CZS100,S,188648.253052,536925.155064,1100,제2경인선
5850,0552CZS100,S,189176.771505,536640.549334,1100,제2경인선
5851,0552CZS100,S,189886.052057,536270.635489,1100,제2경인선
5852,0552CZS100,S,191653.108407,536065.843603,1100,제2경인선
5853,0552CZS100,S,191949.870062,536105.995720,1100,제2경인선
5854,0552CZS100,S,192499.649991,536716.605385,1100,제2경인선
5855,0552CZS100,S,167532.415938,538554.389066,1100,제2경인선
5856,0552CZS100,S,169337.614349,537540.348761,1100,제2경인선
5857,0552CZS100,S,170417.925291,537688.306424,1100,제2경인선
5858,0552CZS100,S,171294.868689,537484.283603,1100,제2경인선
5859,0552CZS100,S,172434.040852,537133.932752,1100,제2경인선
5860,0552CZS100,S,173334.102742,537159.270003,1100,제2경인선
5861,0552CZS100,S,174334.111933,537189.848202,1100,제2경인선
5862,0552CZS100,S,175433.568399,537183.495193,1100,제2경인선
5863,0552CZS100,S,176330.991092,537110.318039,1100,제2경인선
5864,0552CZS100,S,177930.025762,537041.921694,1100,제2경인선
5865,0552CZS100,S,179926.840577,536918.097749,1100,제2경인선
5866,0552CZS100,S,180817.220221,536790.686058,1100,제2경인선
5867,0552CZS100,S,182197.497862,536626.108974,1100,제2경인선
5868,0552CZS100,S,183405.398090,537311.390071,1100,제2경인선
5869,0552CZS100,S,184860.563166,537872.981645,1100,제2경인선
5870,0552CZS100,S,185860.804360,537894.922718,1100,제2경인선
5871,0552CZS100,S,186755.561335,537821.830996,1100,제2경인선
5872,0552CZS100,S,187590.165098,537492.485920,1100,제2경인선
5873,0552CZS100,S,187943.061740,537303.745902,1100,제2경인선
5874,0552CZS110,S,189176.771505,536640.549334,1100,제2경인선
5875,0552CZS110,S,189886.052057,536270.635489,1100,제2경인선
5876,0552CZS110,S,191653.108407,536065.843603,1100,제2경인선
5877,0552CZS120,S,191949.870062,536105.995720,1100,제2경인선
5878,0552CZS120,S,192499.649991,536716.605385,1100,제2경인선
5879,0600CZE020,E,168870.429810,539253.338503,1200,경인선
5880,0600CZE030,E,169746.687592,539421.991669,1200,경인선
5881,0600CZE040,E,170497.582732,539690.469525,1200,경인선
5882,0600CZE040,E,171024.783029,540406.404215,1200,경인선
5883,0600CZE040,E,171156.193358,541086.648629,1200,경인선
5884,0600CZE050,E,171187.194799,541685.884124,1200,경인선
5885,0600CZE050,E,171240.933713,542684.488244,1200,경인선
5886,0600CZE050,E,171288.210058,543583.286087,1200,경인선
5887,0600CZE050,E,171333.548910,544482.196193,1200,경인선
5888,0600CZE050,E,171383.666530,545480.999033,1200,경인선
5889,0600CZE050,E,171510.097220,546567.180447,1200,경인선
5890,0600CZE050,E,172876.199714,547161.429795,1200,경인선
5891,0600CZE050,E,174076.229894,547170.926514,1200,경인선
5892,0600CZE050,E,175276.265692,547179.871050,1200,경인선
5893,0600CZE050,E,176076.283152,547186.553840,1200,경인선
5894,0600CZE060,E,177076.322263,547192.913428,1200,경인선
5895,0600CZE060,E,178476.365105,547203.429471,1200,경인선
5896,0600CZE070,E,179076.366641,547209.714394,1200,경인선
5897,0600CZE070,E,180376.309980,547210.689740,1200,경인선
5898,0600CZE070,E,180971.033095,547133.861379,1200,경인선
5899,0600CZE070,E,182352.857192,546908.524734,1200,경인선
5900,0600CZE070,E,183641.723232,547010.899393,1200,경인선
5901,0600CZE070,E,188163.400258,547848.897928,1200,경인선
5902,0600CZE070,E,168870.429810,539253.338503,1200,경인선
5903,0600CZE080,E,169746.687592,539421.991669,1200,경인선
5904,0600CZE080,E,170497.582732,539690.469525,1200,경인선
5905,0600CZE080,E,171024.783029,540406.404215,1200,경인선
5906,0600CZE080,E,171156.193358,541086.648629,1200,경인선
5907,0600CZE080,E,171187.194799,541685.884124,1200,경인선
5908,0600CZE080,E,171240.933713,542684.488244,1200,경인선
5909,0600CZE080,E,171288.210058,543583.286087,1200,경인선
5910,0600CZE080,E,171333.548910,544482.196193,1200,경인선
5911,0600CZE080,E,171383.666530,545480.999033,1200,경인선
5912,0600CZE080,E,171510.097220,546567.180447,1200,경인선
5913,0600CZE080,E,172876.199714,547161.429795,1200,경인선
5914,0600CZE080,E,174076.229894,547170.926514,1200,경인선
5915,0600CZE080,E,175276.265692,547179.871050,1200,경인선
5916,0600CZE080,E,176076.283152,547186.553840,1200,경인선
5917,0600CZE080,E,177076.322263,547192.913428,1200,경인선
5918,0600CZE080,E,178476.365105,547203.429471,1200,경인선
5919,0600CZE080,E,179076.366641,547209.714394,1200,경인선
5920,0600CZE080,E,180376.309980,547210.689740,1200,경인선
5921,0600CZE080,E,180971.033095,547133.861379,1200,경인선
5922,0600CZE080,E,182352.857192,546908.524734,1200,경인선
5923,0600CZE080,E,183641.723232,547010.899393,1200,경인선
5924,0600CZE080,E,184232.564491,547115.540177,1200,경인선
5925,0600CZE090,E,154489.611090,541568.468802,1300,인천공항선
5926,0600CZE090,E,154650.962317,542739.494639,1300,인천공항선
5927,0600CZE090,E,155815.680717,544722.081400,1300,인천공항선
5928,0600CZE090,E,157531.150942,545683.692408,1300,인천공항선
5929,0600CZE090,E,158159.476504,545991.691617,1300,인천공항선
5930,0600CZE100,E,159070.984542,546593.777816,1300,인천공항선
5931,0600CZE110,E,160674.397172,548099.797019,1300,인천공항선
5932,0600CZE130,E,165822.188854,550618.781302,1300,인천공항선
5933,0600CZE130,E,166793.619046,550855.839228,1300,인천공항선
5934,0600CZE130,E,168451.389554,551711.641955,1300,인천공항선
5935,0600CZE130,E,170250.374798,552257.999075,1300,인천공항선
5936,0600CZE130,E,172146.227527,552296.663052,1300,인천공항선
5937,0600CZE130,E,174443.318846,552409.617235,1300,인천공항선
5938,0600CZE130,E,176140.232489,552510.449279,1300,인천공항선
5939,0600CZE130,E,177138.425163,552529.969862,1300,인천공항선
5940,0600CZE130,E,178991.685049,552723.527570,1300,인천공항선
5941,0600CZE130,E,180520.203711,553556.472357,1300,인천공항선
5942,0600CZE140,E,182358.084066,554029.359946,1300,인천공항선
5943,0600CZE140,E,183441.312238,553919.501535,1300,인천공항선
5944,0600CZE140,E,154489.611090,541568.468802,1300,인천공항선
5945,0600CZE140,E,154650.962317,542739.494639,1300,인천공항선
5946,0600CZE140,E,155815.680717,544722.081400,1300,인천공항선
5947,0600CZE140,E,157531.150942,545683.692408,1300,인천공항선
5948,0600CZE140,E,158159.476504,545991.691617,1300,인천공항선
5949,0600CZE140,E,159070.984542,546593.777816,1300,인천공항선
5950,0600CZE140,E,160674.397172,548099.797019,1300,인천공항선
5951,0600CZE150,E,165822.188854,550618.781302,1300,인천공항선
5952,0600CZE150,E,166793.619046,550855.839228,1300,인천공항선
5953,0600CZE150,E,168451.389554,551711.641955,1300,인천공항선
5954,0600CZE150,E,170250.374798,552257.999075,1300,인천공항선
5955,0600CZE150,E,172146.227527,552296.663052,1300,인천공항선
5956,0600CZE150,E,174443.318846,552409.617235,1300,인천공항선
5957,0600CZE150,E,176140.232489,552510.449279,1300,인천공항선
5958,0600CZE150,E,177138.425163,552529.969862,1300,인천공항선
5959,0600CZE150,E,178991.685049,552723.527570,1300,인천공항선
5960,0600CZE150,E,180520.203711,553556.472357,1300,인천공항선
5961,0600CZE160,E,182358.084066,554029.359946,1300,인천공항선
5962,0600CZE160,E,183441.312238,553919.501535,1300,인천공항선
5963,0600CZE160,E,179671.245074,384084.843211,1510,서천공주선
5964,0600CZE160,E,179944.550129,401718.820481,1510,서천공주선
5965,0600CZE160,E,179648.804742,386239.539614,1510,서천공주선
5966,0600CZE160,E,179735.392799,387034.148540,1510,서천공주선
5967,0600CZE165,E,179693.616466,389429.647909,1510,서천공주선
5968,0600CZE165,E,179446.165889,390294.271636,1510,서천공주선
5969,0600CZE165,E,178969.168834,392222.628829,1510,서천공주선
5970,0600CZE165,E,179404.399049,394259.651946,1510,서천공주선
5971,0600CZE165,E,179567.251886,395952.596402,1510,서천공주선
5972,0600CZE165,E,179739.489300,396832.955642,1510,서천공주선
5973,0600CZE170,E,179770.099143,399526.119978,1510,서천공주선
5974,0600CZE170,E,179849.915743,400442.378855,1510,서천공주선
5975,0600CZE170,E,179979.263802,402217.358747,1510,서천공주선
5976,0600CZE170,E,180215.993409,403184.422700,1510,서천공주선
5977,0600CZE170,E,181208.994021,404905.004131,1510,서천공주선
5978,0600CZS020,S,181584.205446,406255.479917,1510,서천공주선
5979,0600CZS030,S,183141.838783,408333.798699,1510,서천공주선
5980,0600CZS040,S,184059.782997,408914.998580,1510,서천공주선
5981,0600CZS040,S,185484.236588,409934.607583,1510,서천공주선
5982,0600CZS040,S,186074.402013,410608.590374,1510,서천공주선
5983,0600CZS040,S,187463.264940,411752.826985,1510,서천공주선
5984,0600CZS050,S,188515.275917,413208.720684,1510,서천공주선
5985,0600CZS050,S,190366.334656,415436.782582,1510,서천공주선
5986,0600CZS050,S,191156.369209,416202.176590,1510,서천공주선
5987,0600CZS050,S,192531.530980,417513.608687,1510,서천공주선
5988,0600CZS050,S,193249.680622,418055.435029,1510,서천공주선
5989,0600CZS050,S,195424.423752,419478.853654,1510,서천공주선
5990,0600CZS050,S,196220.610503,419897.276600,1510,서천공주선
5991,0600CZS050,S,197738.891143,420863.793255,1510,서천공주선
5992,0600CZS050,S,198573.857500,421577.045303,1510,서천공주선
5993,0600CZS050,S,200456.547695,423648.590059,1510,서천공주선
5994,0600CZS050,S,200995.290283,424240.821265,1510,서천공주선
5995,0600CZS060,S,201978.181435,425710.771185,1510,서천공주선
5996,0600CZS060,S,202511.564837,427188.782249,1510,서천공주선
5997,0600CZS060,S,204789.639179,428165.259456,1510,서천공주선
5998,0600CZS060,S,205476.867034,428882.862577,1510,서천공주선
5999,0600CZS070,S,205846.798747,430508.831978,1510,서천공주선
6000,0600CZS070,S,179671.245074,384084.843211,1510,서천공주선
6001,0600CZS070,S,179944.550129,401718.820481,1510,서천공주선
6002,0600CZS070,S,179648.804742,386239.539614,1510,서천공주선
6003,0600CZS070,S,179735.392799,387034.148540,1510,서천공주선
6004,0600CZS070,S,179693.616466,389429.647909,1510,서천공주선
6005,0600CZS070,S,179446.165889,390294.271636,1510,서천공주선
6006,0600CZS070,S,178969.168834,392222.628829,1510,서천공주선
6007,0600CZS070,S,179404.399049,394259.651946,1510,서천공주선
6008,0600CZS070,S,179567.251886,395952.596402,1510,서천공주선
6009,0600CZS070,S,179739.489300,396832.955642,1510,서천공주선
6010,0600CZS070,S,179770.099143,399526.119978,1510,서천공주선
6011,0600CZS070,S,179849.915743,400442.378855,1510,서천공주선
6012,0600CZS080,S,179979.263802,402217.358747,1510,서천공주선
6013,0600CZS080,S,180215.993409,403184.422700,1510,서천공주선
6014,0600CZS080,S,181208.994021,404905.004131,1510,서천공주선
6015,0600CZS080,S,181584.205446,406255.479917,1510,서천공주선
6016,0600CZS080,S,183141.838783,408333.798699,1510,서천공주선
6017,0600CZS080,S,184059.782997,408914.998580,1510,서천공주선
6018,0600CZS080,S,185484.236588,409934.607583,1510,서천공주선
6019,0600CZS080,S,186074.402013,410608.590374,1510,서천공주선
