2017-07-15 09:34:00,6928,2017-07-15 09:24:02,2017-07-15 18:00:00,0,공사 ,디지털로 지하차도(남측)7 서울-광명경계21 1차로 주의운전 시설물 -,126.87492623,37.47665418
2017-07-15 09:37:00,6982,2017-07-15 09:34:02,2017-07-15 18:00:00,0,공사 ,금화로 보물섬포장마차 청해원 1차로 주의운전  -,126.8867908,35.1414106
2017-07-15 09:37:30,6989,2017-07-15 09:34:02,2017-07-15 18:00:00,0,공사 ,부평대로 시장역오거리 부평중앙치안센타사거리 1차로 주의운전 도로공사 -,126.722426186823,37.4983929155038
2017-07-15 09:38:00,6995,2017-07-15 09:33:02,2017-07-15 18:00:00,0,공사 ,비지니스로 연희지하차도입구 연희지하차도 2차로 2차로중2차로상도로공사로 통행지장없음 도로공사 -,126.6260722,37.5244889
2017-07-15 09:38:30,6999,2017-07-15 09:33:02,2017-07-15 18:00:00,0,공사 ,남성길1번길 우복IC/JC 우복IC 램프 2차로 주의운전  -,129.349531227468,35.9675666095151
2017-07-15 09:40:00,8,2017-07-15 09:32:02,2017-07-15 18:00:00,0,공사 ,해운대로61번길 재송삼익아파트 문내과의원 1차로 주의운전 도로공사 -,129.123305456303,35.1928840926023
2017-07-15 09:40:32,13,2017-07-15 09:31:02,2017-07-15 10:01:00,1,사고 ,성서공단로 호림네거리 동아일보네거리 1,2차로 주의운전 교통사고 -,128.4979576,35.8352412
2017-07-15 09:41:00,20,2017-07-15 09:31:02,2017-07-15 10:01:00,1,사고 ,다운로 다운동아아파트앞 차밭다리 2차로 주의운전  -,129.2669005,35.5681087
2017-07-15 09:42:00,59,2017-07-15 09:38:02,2017-07-15 18:00:00,0,공사 ,시민로 역전교차로 흥선지하차도 1차로 주의운전 도로공사 -,127.0474996,37.7390821
2017-07-15 09:42:30,61,2017-07-15 09:38:02,2017-07-15 10:08:00,1,사고 ,천호대로 풍납1동사무소 풍납토성앞 1차로 주의운전 차량고장 -,127.122107891429,37.5393706687129
2017-07-15 09:43:01,67,2017-07-15 09:37:02,2017-07-15 10:07:00,1,사고 ,노량진로 올림픽대로-노들길램프( 올림픽대로-현충로램프( 4차로 주의운전 차량고장 -,126.9547263,37.5126349
2017-07-15 09:43:31,73,2017-07-15 09:37:02,2017-07-15 18:00:00,0,공사 ,학정로48길 함지고삼거리방향 협성휴포레 4차로 주의운전  -,128.559230978553,35.927593037703
2017-07-15 09:44:01,77,2017-07-15 09:37:02,2017-07-15 10:07:00,1,사고 ,종암로 효성특수유리 영희피아노학원 1차로 주의운전 교통사고 -,127.0339535,37.6003636
2017-07-15 09:44:31,80,2017-07-15 09:36:02,2017-07-15 18:00:00,0,공사 ,화랑로 담터사거리 화랑대역 1,2차로 주의운전 도로공사 -,127.1100451,37.639461
2017-07-15 09:45:01,82,2017-07-15 09:34:02,2017-07-15 10:04:00,1,사고 ,가르뱅이로9길 서대구IC 이현공단방향 내리는우회로 1차로 주의운전 교통사고 -,128.530953764373,35.8782398043797
2017-07-15 09:45:31,84,2017-07-15 09:34:02,2017-07-15 18:00:00,0,공사 ,거창대로 대동약국 중앙치과 양방향 전체차로 회전교차로 설치공사로 중앙사거리 내 통제, 통행차량 임시회전교차로로 우회당부  -,127.9159044,35.6880778
2017-07-15 09:47:00,122,2017-07-15 09:41:02,2017-07-15 18:00:00,0,공사 ,철산로 철산역앞삼거리 경찰서삼거리 1차로 주의운전 도로공사 -,126.86688214,37.47550003
2017-07-15 09:47:30,128,2017-07-15 09:40:02,2017-07-15 18:00:00,0,공사 ,태암로18길 함지고삼거리방향 협성휴포레 3차로 주의운전  -,128.55552070493,35.925221997886
2017-07-15 09:48:00,134,2017-07-15 09:40:02,2017-07-15 10:10:00,1,사고 ,송촌길 엄다농협전앞 무안IC진입 1차로 주의운전  -,126.5042135,35.0084064
2017-07-15 09:48:30,138,2017-07-15 09:40:02,2017-07-15 18:00:00,0,공사 ,금송로 청통네거리 계포교회앞교차로 1차로 주의운전 도로공사 -,128.81993427,35.99635152
2017-07-15 09:52:00,183,2017-07-15 09:05:02,2017-07-15 09:35:00,1,사고 ,동작대로 이수고가차도(남측) 경문고교 1차로 주의운전 교통사고 -,126.9824862,37.4936414
2017-07-15 09:52:30,188,2017-07-15 09:47:02,2017-07-15 18:00:00,0,공사 ,성주로 수협4 한밭자동차앞 1차로 주의운전  -,126.7736966,37.47895049
2017-07-15 09:53:02,6,2017-07-15 09:47:02,2017-07-15 10:17:00,1,사고 ,문평동로 대덕중앙급식센터동측 3.4공단네거리 3차로 주의운전 차량고장 -,127.4043603,36.4454114
2017-07-15 09:53:30,11,2017-07-15 09:46:02,2017-07-15 18:00:00,0,공사 ,고내5길 산초식당 본동 1차로 주의운전 도로공사 -,126.3367733,33.4614757
